HOG	OG	Gene Tree Parent Clade	a99_genome_proteins	c_sorokiniana_genome_proteins	c_variabilis_genome_proteins	c_vulgaris_genome_proteins	m_conductrix_genome_proteins
N3.HOG0004845	OG0003771	n0			XP_005848592.1	KAI3427269.1	
N3.HOG0004846	OG0003772	n0			XP_005843937.1	KAI3434486.1	
N3.HOG0004847	OG0003773	n0			XP_005851109.1	KAI3433812.1	
N3.HOG0004848	OG0003774	n0			XP_005843725.1	KAI3424331.1	
N3.HOG0004849	OG0003775	n0			XP_005842901.1	KAI3434377.1	
N3.HOG0004850	OG0003776	n0			XP_005842908.1	KAI3434395.1	
N3.HOG0004851	OG0003777	n0			XP_005844927.1	KAI3431759.1	
N3.HOG0004852	OG0003778	n0			XP_005843874.1	KAI3434502.1	
N3.HOG0004853	OG0003779	n0			XP_005843908.1	KAI3434454.1	
N3.HOG0004854	OG0003780	n0			XP_005843910.1	KAI3434443.1	
N3.HOG0004855	OG0003781	n0			XP_005842877.1	KAI3423916.1	
N3.HOG0004856	OG0003782	n0			XP_005847137.1	KAI3438078.1	
N3.HOG0004857	OG0003783	n0			XP_005843975.1	KAI3434433.1	
N3.HOG0004858	OG0003784	n0			XP_005844660.1	KAI3430748.1	
N3.HOG0004859	OG0003785	n0			XP_005843912.1	KAI3434432.1	
N3.HOG0004860	OG0003786	n0			XP_005843404.1	KAI3430464.1	
N3.HOG0004861	OG0003787	n0			XP_005843873.1	KAI3434535.1	
N3.HOG0004862	OG0003788	n0				KAI3438470.1	
N3.HOG0004863	OG0003789	n0			XP_005844647.1	KAI3430220.1	
N3.HOG0004864	OG0003790	n0			XP_005848436.1	KAI3426201.1	
N3.HOG0004865	OG0003791	n0			XP_005845157.1	KAI3424746.1	
N3.HOG0004866	OG0003792	n0			XP_005848359.1	KAI3426441.1	
N3.HOG0004867	OG0003793	n0			XP_005848552.1	KAI3426440.1	
N3.HOG0004868	OG0003794	n0			XP_005848357.1	KAI3426437.1	
N3.HOG0004869	OG0003795	n0			XP_005848550.1	KAI3426436.1	
N3.HOG0004870	OG0003796	n0			XP_005847405.1	KAI3428676.1	
N3.HOG0004871	OG0003797	n0			XP_005848558.1	KAI3426454.1	
N3.HOG0004872	OG0003798	n0			XP_005848363.1	KAI3426455.1	
N3.HOG0004873	OG0003799	n0			XP_005848431.1	KAI3426191.1	
N3.HOG0004874	OG0003800	n0			XP_005848238.1	KAI3426192.1	
N3.HOG0004875	OG0003801	n0			XP_005848411.1	KAI3426150.1	
N3.HOG0004876	OG0003802	n0			XP_005848412.1	KAI3426151.1	
N3.HOG0004877	OG0003803	n0			XP_005843067.1		
N3.HOG0004878	OG0003804	n0			XP_005848551.1	KAI3426438.1	
N3.HOG0004879	OG0003805	n0			XP_005848415.1	KAI3426157.1	
N3.HOG0004880	OG0003806	n0			XP_005848226.1	KAI3426163.1	
N3.HOG0004881	OG0003807	n0			XP_005848531.1	KAI3426401.1	
N3.HOG0004882	OG0003808	n0			XP_005847092.1	KAI3438165.1	
N3.HOG0004883	OG0003809	n0			XP_005843405.1	KAI3430463.1	
N3.HOG0004884	OG0003810	n0			XP_005847257.1	KAI3428680.1	
N3.HOG0004885	OG0003811	n0			XP_005848214.1	KAI3426133.1	
N3.HOG0004886	OG0003812	n0			XP_005845420.1	KAI3436202.1	
N3.HOG0004887	OG0003813	n0			XP_005848394.1	KAI3426111.1	
N3.HOG0004888	OG0003814	n0			XP_005848530.1	KAI3426398.1	
N3.HOG0004889	OG0003815	n0			XP_005848402.1	KAI3426123.1	
N3.HOG0004890	OG0003816	n0			XP_005846904.1	KAI3438174.1	
N3.HOG0004891	OG0003817	n0			XP_005842650.1, XP_005843004.1, XP_005845376.1		
N3.HOG0004892	OG0003818	n0			XP_005848392.1	KAI3426108.1	
N3.HOG0004893	OG0003819	n0			XP_005848408.1	KAI3426138.1	
N3.HOG0004894	OG0003820	n0			XP_005848111.1	KAI3437757.1	
N3.HOG0004895	OG0003821	n0			XP_005847271.1	KAI3428648.1	
N3.HOG0004896	OG0003822	n0			XP_005848220.1	KAI3426155.1	
N3.HOG0004897	OG0003823	n0			XP_005848414.1	KAI3426154.1	
N3.HOG0004898	OG0003824	n0			XP_005848443.1	KAI3426212.1	
N3.HOG0004899	OG0003825	n0			XP_005848439.1	KAI3426205.1	
N3.HOG0004900	OG0003826	n0			XP_005848437.1	KAI3426202.1	
N3.HOG0004901	OG0003827	n0			XP_005847138.1	KAI3438076.1	
N3.HOG0004902	OG0003828	n0			XP_005848434.1	KAI3426196.1	
N3.HOG0004903	OG0003829	n0			XP_005848241.1	KAI3426198.1	
N3.HOG0004904	OG0003830	n0			XP_005848236.1	KAI3426189.1	
N3.HOG0004905	OG0003831	n0			XP_005848561.1	KAI3426461.1	
N3.HOG0004906	OG0003832	n0			XP_005843578.1	KAI3432588.1	
N3.HOG0004907	OG0003833	n0			XP_005848504.1	KAI3426341.1	
N3.HOG0004908	OG0003834	n0			XP_005848503.1	KAI3426339.1	
N3.HOG0004909	OG0003835	n0			XP_005848514.1	KAI3426360.1	
N3.HOG0004910	OG0003836	n0			XP_005848313.1	KAI3426337.1	
N3.HOG0004911	OG0003837	n0			XP_005850200.1	KAI3428842.1	
N3.HOG0004912	OG0003838	n0			XP_005848321.1	KAI3426354.1	
N3.HOG0004913	OG0003839	n0			XP_005848322.1	KAI3426357.1	
N3.HOG0004914	OG0003840	n0			XP_005848512.1	KAI3426356.1	
N3.HOG0004915	OG0003841	n0			XP_005848510.1	KAI3426351.1, KAI3426352.1	
N3.HOG0004916	OG0003842	n0			XP_005848517.1	KAI3426363.1	
N3.HOG0004917	OG0003843	n0			XP_005848324.1	KAI3426364.1	
N3.HOG0004918	OG0003844	n0			XP_005848506.1	KAI3426343.1	
N3.HOG0004919	OG0003845	n0			XP_005848508.1	KAI3426346.1	
N3.HOG0004920	OG0003846	n0			XP_005848319.1	KAI3426347.1	
N3.HOG0004921	OG0003847	n0			XP_005848519.1	KAI3426366.1	
N3.HOG0004922	OG0003848	n0			XP_005848327.1	KAI3426365.1	
N3.HOG0004923	OG0003849	n0			XP_005847684.1	KAI3426000.1	
N3.HOG0004924	OG0003850	n0			XP_005850318.1	KAI3428099.1	
N3.HOG0004925	OG0003851	n0			XP_005848526.1	KAI3426382.1	
N3.HOG0004926	OG0003852	n0			XP_005848343.1	KAI3426397.1	
N3.HOG0004927	OG0003853	n0			XP_005848337.1	KAI3426385.1	
N3.HOG0004928	OG0003854	n0			XP_005848538.1	KAI3426413.1	
N3.HOG0004929	OG0003855	n0			XP_005848338.1	KAI3426387.1	
N3.HOG0004930	OG0003856	n0			XP_005848938.1	KAI3426996.1	
N3.HOG0004931	OG0003857	n0			XP_005848341.1	KAI3426392.1	
N3.HOG0004932	OG0003858	n0			XP_005848528.1	KAI3426393.1	
N3.HOG0004933	OG0003859	n0			XP_005848342.1	KAI3426394.1	
N3.HOG0004934	OG0003860	n0			XP_005848525.1	KAI3426379.1	
N3.HOG0004935	OG0003861	n0			XP_005848534.1	KAI3426407.1	
N3.HOG0004936	OG0003862	n0			XP_005848539.1		
N3.HOG0004937	OG0003863	n0			XP_005848362.1	KAI3426451.1	
N3.HOG0004938	OG0003864	n0			XP_005848422.1	KAI3426178.1	
N3.HOG0004939	OG0003865	n0			XP_005848231.1	KAI3426179.1	
N3.HOG0004940	OG0003866	n0			XP_005848555.1	KAI3426446.1	
N3.HOG0004941	OG0003867	n0			XP_005848229.1	KAI3426174.1	
N3.HOG0004942	OG0003868	n0			XP_005848230.1	KAI3426177.1	
N3.HOG0004943	OG0003869	n0			XP_005848421.1	KAI3426176.1	
N3.HOG0004944	OG0003870	n0			XP_005848228.1	KAI3426167.1	
N3.HOG0004945	OG0003871	n0			XP_005848545.1	KAI3426426.1	
N3.HOG0004946	OG0003872	n0			XP_005848544.1	KAI3426424.1	
N3.HOG0004947	OG0003873	n0			XP_005848352.1	KAI3426416.1	
N3.HOG0004948	OG0003874	n0			XP_005848547.1	KAI3426432.1	
N3.HOG0004949	OG0003875	n0			XP_005848356.1	KAI3426433.1	
N3.HOG0004950	OG0003876	n0			XP_005844479.1	KAI3430396.1	
N3.HOG0004951	OG0003877	n0			XP_005844812.1	KAI3430881.1	
N3.HOG0004952	OG0003878	n0			XP_005844811.1	KAI3430880.1	
N3.HOG0004953	OG0003879	n0			XP_005848492.1	KAI3426311.1	
N3.HOG0004954	OG0003880	n0			XP_005842918.1	KAI3430987.1	
N3.HOG0004955	OG0003881	n0			XP_005847244.1	KAI3428700.1	
N3.HOG0004956	OG0003882	n0			XP_005844037.1	KAI3430672.1	
N3.HOG0004957	OG0003883	n0			XP_005844124.1	KAI3430671.1	
N3.HOG0004958	OG0003884	n0			XP_005844123.1	KAI3430668.1	
N3.HOG0004959	OG0003885	n0			XP_005844778.1	KAI3430822.1	
N3.HOG0004960	OG0003886	n0			XP_005844769.1	KAI3430801.1	
N3.HOG0004961	OG0003887	n0			XP_005844711.1	KAI3430837.1	
N3.HOG0004962	OG0003888	n0			XP_005848152.1		
N3.HOG0004963	OG0003889	n0				KAI3426022.1	
N3.HOG0004964	OG0003890	n0			XP_005844387.1	KAI3439092.1	
N3.HOG0004965	OG0003891	n0			XP_005843456.1	KAI3439088.1	
N3.HOG0004966	OG0003892	n0			XP_005843834.1	KAI3439029.1, KAI3439030.1	
N3.HOG0004967	OG0003893	n0			XP_005843837.1	KAI3439036.1	
N3.HOG0004968	OG0003894	n0			XP_005843841.1	KAI3439048.1	
N3.HOG0004969	OG0003895	n0			XP_005843798.1	KAI3439049.1	
N3.HOG0004970	OG0003896	n0			XP_005843842.1	KAI3439051.1	
N3.HOG0004971	OG0003897	n0			XP_005845740.1	KAI3439054.1	
N3.HOG0004972	OG0003898	n0			XP_005850123.1	KAI3428215.1	
N3.HOG0004973	OG0003899	n0			XP_005843795.1	KAI3439041.1	
N3.HOG0004974	OG0003900	n0			XP_005845852.1	KAI3439055.1	
N3.HOG0004975	OG0003901	n0			XP_005852249.1	KAI3429793.1	
N3.HOG0004976	OG0003902	n0			XP_005849972.1	KAI3438942.1	
N3.HOG0004977	OG0003903	n0			XP_005843749.1	KAI3438948.1	
N3.HOG0004978	OG0003904	n0				KAI3432735.1	
N3.HOG0004979	OG0003905	n0			XP_005843475.1	KAI3439129.1	
N3.HOG0004980	OG0003906	n0			XP_005843473.1	KAI3439127.1	
N3.HOG0004981	OG0003907	n0			XP_005843806.1	KAI3438949.1	
N3.HOG0004982	OG0003908	n0			XP_005843444.1	KAI3439126.1	
N3.HOG0004983	OG0003909	n0				KAI3430786.1	
N3.HOG0004984	OG0003910	n0			XP_005844685.1	KAI3430791.1	
N3.HOG0004985	OG0003911	n0			XP_005844760.1	KAI3430792.1	
N3.HOG0004986	OG0003912	n0			XP_005844687.1	KAI3430780.1	
N3.HOG0004987	OG0003913	n0			XP_005845654.1	KAI3424144.1	
N3.HOG0004988	OG0003914	n0			XP_005849540.1	KAI3438604.1	
N3.HOG0004989	OG0003915	n0			XP_005849804.1	KAI3438605.1	
N3.HOG0004990	OG0003916	n0			XP_005849787.1	KAI3438551.1	
N3.HOG0004991	OG0003917	n0			XP_005849788.1	KAI3438552.1	
N3.HOG0004992	OG0003918	n0			XP_005849526.1	KAI3438553.1	
N3.HOG0004993	OG0003919	n0			XP_005844305.1	KAI3432816.1	
N3.HOG0004994	OG0003920	n0			XP_005849475.1	KAI3438444.1	
N3.HOG0004995	OG0003921	n0			XP_005849743.1	KAI3438443.1	
N3.HOG0004996	OG0003922	n0			XP_005849749.1	KAI3438452.1	
N3.HOG0004997	OG0003923	n0			XP_005849484.1	KAI3438465.1	
N3.HOG0004998	OG0003924	n0			XP_005849455.1	KAI3438404.1	
N3.HOG0004999	OG0003925	n0			XP_005849724.1	KAI3438403.1	
N3.HOG0005000	OG0003926	n0			XP_005847413.1	KAI3428662.1	
N3.HOG0005001	OG0003927	n0			XP_005849762.1	KAI3438494.1	
N3.HOG0005002	OG0003928	n0			XP_005849756.1	KAI3438474.1	
N3.HOG0005003	OG0003929	n0			XP_005849487.1	KAI3438475.1	
N3.HOG0005004	OG0003930	n0			XP_005849496.1	KAI3438500.1	
N3.HOG0005005	OG0003931	n0			XP_005849767.1	KAI3438503.1	
N3.HOG0005006	OG0003932	n0			XP_005849448.1	KAI3438396.1	
N3.HOG0005007	OG0003933	n0			XP_005849453.1	KAI3438402.1	
N3.HOG0005008	OG0003934	n0			XP_005849494.1	KAI3438496.1	
N3.HOG0005009	OG0003935	n0			XP_005849758.1	KAI3438487.1	
N3.HOG0005010	OG0003936	n0			XP_005849759.1	KAI3438488.1	
N3.HOG0005011	OG0003937	n0			XP_005849492.1	KAI3438492.1	
N3.HOG0005012	OG0003938	n0			XP_005851942.1, XP_005845918.1	KAI3425158.1	
N3.HOG0005013	OG0003939	n0			XP_005849482.1	KAI3438460.1	
N3.HOG0005014	OG0003940	n0			XP_005849750.1	KAI3438458.1	
N3.HOG0005015	OG0003941	n0			XP_005849529.1	KAI3438562.1	
N3.HOG0005016	OG0003942	n0			XP_005849790.1	KAI3438556.1	
N3.HOG0005017	OG0003943	n0			XP_005849791.1	KAI3438557.1	
N3.HOG0005018	OG0003944	n0			XP_005849793.1	KAI3438561.1	
N3.HOG0005019	OG0003945	n0			XP_005849530.1	KAI3438565.1	
N3.HOG0005020	OG0003946	n0			XP_005849536.1	KAI3438580.1	
N3.HOG0005021	OG0003947	n0			XP_005847868.1	KAI3437925.1, KAI3437926.1	
N3.HOG0005022	OG0003948	n0			XP_005849736.1	KAI3438427.1	
N3.HOG0005023	OG0003949	n0			XP_005849737.1	KAI3438429.1	
N3.HOG0005024	OG0003950	n0			XP_005849467.1	KAI3438430.1	
N3.HOG0005025	OG0003951	n0			XP_005845189.1	KAI3424821.1	
N3.HOG0005026	OG0003952	n0			XP_005849465.1	KAI3438426.1	
N3.HOG0005027	OG0003953	n0			XP_005849463.1	KAI3438423.1	
N3.HOG0005028	OG0003954	n0			XP_005849460.1	KAI3438416.1	
N3.HOG0005029	OG0003955	n0			XP_005849461.1	KAI3438419.1	
N3.HOG0005030	OG0003956	n0			XP_005849457.1	KAI3438411.1	
N3.HOG0005031	OG0003957	n0			XP_005849728.1	KAI3438410.1	
N3.HOG0005032	OG0003958	n0			XP_005849462.1	KAI3438421.1	
N3.HOG0005033	OG0003959	n0			XP_005849729.1	KAI3438412.1	
N3.HOG0005034	OG0003960	n0			XP_005849795.1	KAI3438567.1	
N3.HOG0005035	OG0003961	n0			XP_005845191.1	KAI3424826.1	
N3.HOG0005036	OG0003962	n0			XP_005846358.1	KAI3435699.1	
N3.HOG0005037	OG0003963	n0			XP_005849797.1	KAI3438571.1	
N3.HOG0005038	OG0003964	n0			XP_005845532.1	KAI3424185.1	
N3.HOG0005039	OG0003965	n0			XP_005843592.1	KAI3432615.1	
N3.HOG0005040	OG0003966	n0			XP_005850108.1	KAI3428179.1	
N3.HOG0005041	OG0003967	n0			XP_005846198.1	KAI3431506.1	
N3.HOG0005042	OG0003968	n0			XP_005849469.1	KAI3438433.1	
N3.HOG0005043	OG0003969	n0			XP_005849470.1	KAI3438434.1	
N3.HOG0005044	OG0003970	n0			XP_005849471.1	KAI3438437.1	
N3.HOG0005045	OG0003971	n0			XP_005849442.1	KAI3438384.1	
N3.HOG0005046	OG0003972	n0			XP_005849527.1	KAI3438555.1	
N3.HOG0005047	OG0003973	n0			XP_005849789.1	KAI3438554.1	
N3.HOG0005048	OG0003974	n0			XP_005849717.1	KAI3438385.1	
N3.HOG0005049	OG0003975	n0			XP_005849520.1	KAI3438541.1	
N3.HOG0005050	OG0003976	n0			XP_005849784.1	KAI3438544.1	
N3.HOG0005051	OG0003977	n0			XP_005843454.1, XP_005845225.1	KAI3424896.1	
N3.HOG0005052	OG0003978	n0			XP_005849720.1	KAI3438389.1	
N3.HOG0005053	OG0003979	n0			XP_005849445.1	KAI3438390.1	
N3.HOG0005054	OG0003980	n0			XP_005849500.1	KAI3438506.1	
N3.HOG0005055	OG0003981	n0			XP_005849507.1	KAI3438519.1	
N3.HOG0005056	OG0003982	n0			XP_005849777.1	KAI3438522.1	
N3.HOG0005057	OG0003983	n0			XP_005849505.1	KAI3438516.1	
N3.HOG0005058	OG0003984	n0			XP_005849501.1	KAI3438508.1	
N3.HOG0005059	OG0003985	n0			XP_005849472.1	KAI3438439.1	
N3.HOG0005060	OG0003986	n0			XP_005843144.1	KAI3424449.1	
N3.HOG0005061	OG0003987	n0				KAI3436856.1	
N3.HOG0005062	OG0003988	n0			XP_005849468.1	KAI3438432.1	
N3.HOG0005063	OG0003989	n0			XP_005849778.1	KAI3438525.1	
N3.HOG0005064	OG0003990	n0				KAI3438960.1, KAI3423022.1	
N3.HOG0005065	OG0003991	n0			XP_005847013.1	KAI3438341.1	
N3.HOG0005066	OG0003992	n0			XP_005852243.1	KAI3438340.1	
N3.HOG0005067	OG0003993	n0			XP_005849441.1	KAI3438380.1	
N3.HOG0005068	OG0003994	n0			XP_005850758.1	KAI3436417.1	
N3.HOG0005069	OG0003995	n0			XP_005849515.1	KAI3438531.1	
N3.HOG0005070	OG0003996	n0			XP_005849513.1	KAI3438528.1	
N3.HOG0005071	OG0003997	n0			XP_005849710.1	KAI3438372.1	
N3.HOG0005072	OG0003998	n0			XP_005845786.1	KAI3425200.1	
N3.HOG0005073	OG0003999	n0			XP_005847272.1	KAI3428643.1	
N3.HOG0005074	OG0004000	n0			XP_005847420.1	KAI3428642.1	
N3.HOG0005075	OG0004001	n0			XP_005846761.1	KAI3425100.1	
N3.HOG0005076	OG0004002	n0			XP_005847059.1	KAI3438232.1	
N3.HOG0005077	OG0004003	n0				KAI3438851.1, KAI3428635.1	
N3.HOG0005078	OG0004004	n0			XP_005847043.1	KAI3438263.1	
N3.HOG0005079	OG0004005	n0			XP_005847045.1	KAI3438260.1	
N3.HOG0005080	OG0004006	n0			XP_005846874.1	KAI3438249.1	
N3.HOG0005081	OG0004007	n0			XP_005846870.1	KAI3438259.1	
N3.HOG0005082	OG0004008	n0			XP_005849959.1	KAI3438247.1	
N3.HOG0005083	OG0004009	n0			XP_005846876.1	KAI3438243.1	
N3.HOG0005084	OG0004010	n0			XP_005847278.1	KAI3428621.1	
N3.HOG0005085	OG0004011	n0			XP_005847277.1	KAI3428623.1	
N3.HOG0005086	OG0004012	n0			XP_005847427.1	KAI3428625.1	
N3.HOG0005087	OG0004013	n0			XP_005846878.1	KAI3438238.1	
N3.HOG0005088	OG0004014	n0			XP_005847504.1	KAI3428461.1	
N3.HOG0005089	OG0004015	n0			XP_005847448.1	KAI3428617.1	
N3.HOG0005090	OG0004016	n0			XP_005844748.1	KAI3430745.1	
N3.HOG0005091	OG0004017	n0			XP_005847442.1	KAI3428607.1	
N3.HOG0005092	OG0004018	n0			XP_005848845.1	KAI3427183.1	
N3.HOG0005093	OG0004019	n0			XP_005847285.1	KAI3428601.1	
N3.HOG0005094	OG0004020	n0			XP_005847282.1	KAI3428593.1	
N3.HOG0005095	OG0004021	n0			XP_005847321.1	KAI3428503.1	
N3.HOG0005096	OG0004022	n0			XP_005847487.1	KAI3428504.1	
N3.HOG0005097	OG0004023	n0			XP_005847319.1	KAI3428509.1	
N3.HOG0005098	OG0004024	n0			XP_005847508.1	KAI3428457.1	
N3.HOG0005099	OG0004025	n0			XP_005847330.1	KAI3428481.1	
N3.HOG0005100	OG0004026	n0			XP_005847488.1	KAI3428498.1	
N3.HOG0005101	OG0004027	n0			XP_005847325.1	KAI3428497.1	
N3.HOG0005102	OG0004028	n0			XP_005847338.1	KAI3428452.1	
N3.HOG0005103	OG0004029	n0			XP_005849361.1	KAI3434741.1	
N3.HOG0005104	OG0004030	n0			XP_005847428.1	KAI3428575.1	
N3.HOG0005105	OG0004031	n0			XP_005847301.1	KAI3428542.1	
N3.HOG0005106	OG0004032	n0			XP_005850134.1	KAI3428236.1	
N3.HOG0005107	OG0004033	n0			XP_005847346.1	KAI3428435.1	
N3.HOG0005108	OG0004034	n0			XP_005847345.1	KAI3428438.1	
N3.HOG0005109	OG0004035	n0			XP_005847518.1	KAI3428443.1	
N3.HOG0005110	OG0004036	n0			XP_005843563.1	KAI3432625.1	
N3.HOG0005111	OG0004037	n0			XP_005847344.1	KAI3428440.1	
N3.HOG0005112	OG0004038	n0				KAI3428442.1	
N3.HOG0005113	OG0004039	n0			XP_005847527.1	KAI3428420.1	
N3.HOG0005114	OG0004040	n0			XP_005847525.1	KAI3428425.1	
N3.HOG0005115	OG0004041	n0			XP_005847327.1	KAI3428491.1	
N3.HOG0005116	OG0004042	n0			XP_005847492.1	KAI3428492.1	
N3.HOG0005117	OG0004043	n0			XP_005847496.1	KAI3428477.1	
N3.HOG0005118	OG0004044	n0			XP_005847453.1	KAI3428565.1	
N3.HOG0005119	OG0004045	n0				KAI3428587.1	
N3.HOG0005120	OG0004046	n0			XP_005847446.1	KAI3428613.1	
N3.HOG0005121	OG0004047	n0			XP_005846869.1	KAI3438265.1	
N3.HOG0005122	OG0004048	n0			XP_005847279.1	KAI3428619.1	
N3.HOG0005123	OG0004049	n0			XP_005844693.1	KAI3430806.1	
N3.HOG0005124	OG0004050	n0			XP_005845188.1	KAI3424817.1	
N3.HOG0005125	OG0004051	n0			XP_005847431.1	KAI3428581.1	
N3.HOG0005126	OG0004052	n0			XP_005848199.1	KAI3426106.1	
N3.HOG0005127	OG0004053	n0			XP_005847343.1	KAI3428444.1	
N3.HOG0005128	OG0004054	n0			XP_005847517.1	KAI3428445.1	
N3.HOG0005129	OG0004055	n0			XP_005842627.1	KAI3428562.1	
N3.HOG0005130	OG0004056	n0			XP_005848942.1	KAI3426975.1	
N3.HOG0005131	OG0004057	n0			XP_005850204.1	KAI3428822.1	
N3.HOG0005132	OG0004058	n0			XP_005846906.1	KAI3438171.1	
N3.HOG0005133	OG0004059	n0			XP_005844921.1	KAI3431557.1	
N3.HOG0005134	OG0004060	n0			XP_005847461.1	KAI3428556.1	
N3.HOG0005135	OG0004061	n0			XP_005847464.1	KAI3428555.1	
N3.HOG0005136	OG0004062	n0			XP_005847473.1	KAI3428535.1	
N3.HOG0005137	OG0004063	n0			XP_005847470.1	KAI3428540.1	
N3.HOG0005138	OG0004064	n0			XP_005847307.1	KAI3428529.1, KAI3428528.1	
N3.HOG0005139	OG0004065	n0			XP_005851765.1	KAI3429468.1	
N3.HOG0005140	OG0004066	n0				KAI3428519.1	
N3.HOG0005141	OG0004067	n0			XP_005847314.1	KAI3428518.1	
N3.HOG0005142	OG0004068	n0			XP_005847315.1	KAI3428516.1	
N3.HOG0005143	OG0004069	n0			XP_005847480.1	KAI3428517.1	
N3.HOG0005144	OG0004070	n0			XP_005847435.1	KAI3428594.1	
N3.HOG0005145	OG0004071	n0				KAI3424797.1	
N3.HOG0005146	OG0004072	n0			XP_005847266.1	KAI3428658.1	
N3.HOG0005147	OG0004073	n0			XP_005847522.1	KAI3428433.1	
N3.HOG0005148	OG0004074	n0			XP_005843830.1	KAI3439021.1	
N3.HOG0005149	OG0004075	n0			XP_005843785.1	KAI3439022.1	
N3.HOG0005150	OG0004076	n0				KAI3439103.1	
N3.HOG0005151	OG0004077	n0			XP_005843460.1	KAI3439095.1	
N3.HOG0005152	OG0004078	n0			XP_005843428.1	KAI3439086.1	
N3.HOG0005153	OG0004079	n0			XP_005843840.1	KAI3439046.1	
N3.HOG0005154	OG0004080	n0			XP_005843000.1	KAI3436320.1	
N3.HOG0005155	OG0004081	n0			XP_005846717.1	KAI3423891.1	
N3.HOG0005156	OG0004082	n0			XP_005847416.1	KAI3428656.1	
N3.HOG0005157	OG0004083	n0			XP_005847632.1		
N3.HOG0005158	OG0004084	n0			XP_005850404.1	KAI3428285.1	
N3.HOG0005159	OG0004085	n0			XP_005845143.1	KAI3424722.1	
N3.HOG0005160	OG0004086	n0			XP_005843965.1	KAI3434464.1	
N3.HOG0005161	OG0004087	n0			XP_005843964.1	KAI3434478.1	
N3.HOG0005162	OG0004088	n0			XP_005843902.1	KAI3434463.1	
N3.HOG0005163	OG0004089	n0			XP_005846899.1	KAI3438190.1	
N3.HOG0005164	OG0004090	n0			XP_005848440.1	KAI3426207.1	
N3.HOG0005165	OG0004091	n0			XP_005843932.1	KAI3431517.1	
N3.HOG0005166	OG0004092	n0			XP_005843846.1	KAI3434537.1	
N3.HOG0005167	OG0004094	n0			XP_005851088.1	KAI3436603.1	
N3.HOG0005168	OG0004095	n0			XP_005844985.1	KAI3431625.1	
N3.HOG0005169	OG0004096	n0			XP_005844899.1	KAI3431596.1	
N3.HOG0005170	OG0004097	n0			XP_005844909.1	KAI3431580.1	
N3.HOG0005171	OG0004098	n0			XP_005844995.1	KAI3431620.1	
N3.HOG0005172	OG0004099	n0			XP_005844914.1	KAI3431572.1	
N3.HOG0005173	OG0004100	n0			XP_005845011.1	KAI3431573.1	
N3.HOG0005174	OG0004101	n0			XP_005851079.1	KAI3433940.1	
N3.HOG0005175	OG0004102	n0			XP_005851095.1	KAI3433870.1	
N3.HOG0005176	OG0004103	n0			XP_005851381.1	KAI3433954.1	
N3.HOG0005177	OG0004104	n0			XP_005851078.1	KAI3433938.1	
N3.HOG0005178	OG0004105	n0			XP_005851378.1	KAI3433945.1	
N3.HOG0005179	OG0004106	n0			XP_005851087.1	KAI3433956.1	
N3.HOG0005180	OG0004107	n0			XP_005851082.1	KAI3433949.1	
N3.HOG0005181	OG0004108	n0			XP_005851379.1	KAI3433948.1	
N3.HOG0005182	OG0004109	n0			XP_005846872.1	KAI3438253.1	
N3.HOG0005183	OG0004110	n0			XP_005851352.1	KAI3423709.1	
N3.HOG0005184	OG0004111	n0			XP_005851058.1	KAI3423710.1	
N3.HOG0005185	OG0004112	n0			XP_005843400.1		
N3.HOG0005186	OG0004113	n0			XP_005851071.1	KAI3433923.1	
N3.HOG0005187	OG0004114	n0			XP_005851354.1	KAI3433962.1	
N3.HOG0005188	OG0004115	n0			XP_005851353.1	KAI3433964.1	
N3.HOG0005189	OG0004116	n0			XP_005851074.1	KAI3433931.1	
N3.HOG0005190	OG0004117	n0			XP_005851402.1	KAI3433828.1	
N3.HOG0005191	OG0004118	n0			XP_005851107.1	KAI3433827.1	
N3.HOG0005192	OG0004119	n0			XP_005851401.1	KAI3433830.1	
N3.HOG0005193	OG0004120	n0			XP_005851104.1	KAI3433836.1	
N3.HOG0005194	OG0004121	n0			XP_005851141.1	KAI3433744.1	
N3.HOG0005195	OG0004122	n0			XP_005851432.1	KAI3433745.1	
N3.HOG0005196	OG0004123	n0			XP_005851422.1	KAI3433772.1	
N3.HOG0005197	OG0004124	n0			XP_005847409.1	KAI3428668.1	
N3.HOG0005198	OG0004125	n0			XP_005851128.1	KAI3433766.1, KAI3433767.1	
N3.HOG0005199	OG0004126	n0			XP_005851125.1	KAI3433765.1, KAI3433771.1	
N3.HOG0005200	OG0004127	n0			XP_005851130.1	KAI3433760.1	
N3.HOG0005201	OG0004128	n0			XP_005851134.1	KAI3433758.1	
N3.HOG0005202	OG0004129	n0			XP_005851359.1	KAI3433898.1	
N3.HOG0005203	OG0004130	n0			XP_005851064.1	KAI3433900.1	
N3.HOG0005204	OG0004131	n0			XP_005851108.1	KAI3433813.1	
N3.HOG0005205	OG0004132	n0			XP_005851387.1	KAI3433814.1	
N3.HOG0005206	OG0004133	n0			XP_005851412.1	KAI3433803.1	
N3.HOG0005207	OG0004134	n0			XP_005851415.1	KAI3433798.1	
N3.HOG0005208	OG0004135	n0			XP_005851416.1	KAI3433794.1	
N3.HOG0005209	OG0004136	n0			XP_005851417.1	KAI3433792.1	
N3.HOG0005210	OG0004137	n0			XP_005851139.1	KAI3433748.1	
N3.HOG0005211	OG0004138	n0			XP_005851431.1	KAI3433747.1	
